time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-14T20:34:24.070Z,34.075,-116.377,2.89,2.06,ml,70,44,0.01214,0.16,ci,ci37763095,2017-09-15T14:01:37.177Z,"7km SE of Yucca Valley, CA",earthquake,0.15,0.28,0.116,24,reviewed,ci,ci
2017-09-14T20:33:23.990Z,33.9816667,-116.9245,6.59,1.19,ml,44,59,0.06848,0.15,ci,ci37763087,2017-09-14T20:50:41.950Z,"8km NE of Beaumont, CA",earthquake,0.16,0.45,0.196,21,reviewed,ci,ci
2017-09-14T20:20:13.389Z,53.8874,-166.8689,6.7,0.7,ml,,,,0.47,ak,ak16826807,2017-09-19T23:33:39.390Z,"21km W of Unalaska, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-09-14T20:17:31.860Z,46.8756667,-122.0418333,6.94,2.03,ml,25,66,0.08267,0.11,uw,uw61307577,2017-09-14T21:04:46.050Z,"17km E of Eatonville, Washington",earthquake,0.17,0.34,0.136,23,reviewed,uw,uw
2017-09-14T20:13:53.530Z,33.8295,-117.481,-0.53,1.01,ml,34,66,0.03229,0.21,ci,ci37763071,2017-09-14T20:44:13.936Z,"6km SE of Home Gardens, CA",quarry blast,0.32,31.61,0.093,18,reviewed,ci,ci
2017-09-14T20:11:54.220Z,31.1684,-103.2947,5,3.2,ml,,55,0.529,0.69,us,us2000amr0,2017-09-14T20:34:06.040Z,"33km SSE of Pecos, Texas",earthquake,2.8,2,0.051,50,reviewed,us,us
2017-09-14T20:09:46.440Z,37.6176667,-118.9706667,0.76,0.3,md,5,192,0.008682,0.06,nc,nc72892341,2017-09-14T21:24:03.419Z,"3km S of Mammoth Lakes, California",earthquake,3.99,31.61,0.198,4,reviewed,nc,nc
2017-09-14T20:08:35.229Z,59.9804,-139.541,0,1.7,ml,,,,0.99,ak,ak16826805,2017-09-19T23:33:38.950Z,"49km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2017-09-14T20:00:21.280Z,48.5185,-114.5865,11.24,3.06,ml,19,132,0.53,0.16,mb,mb80255399,2017-09-14T21:14:34.270Z,"21km WNW of Whitefish, Montana",earthquake,0.46,0.75,0.398,12,reviewed,mb,mb
2017-09-14T19:59:46.750Z,40.126,-108.8293333,5.93,2.41,ml,9,139,0.4507,0.14,uu,uu60245777,2017-09-15T15:49:19.050Z,"4km NNW of Rangely, Colorado",earthquake,0.62,31.61,0.161,6,reviewed,uu,uu
2017-09-14T19:59:00.835Z,59.9221,-140.9798,1.1,1.6,ml,,,,0.8,ak,ak16826800,2017-09-19T23:33:38.451Z,"81km WNW of Yakutat, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-14T19:48:38.980Z,37.5423333,-118.8388333,4.28,1.03,md,17,176,0.04823,0.07,nc,nc72892321,2017-09-14T20:58:02.355Z,"16km SE of Mammoth Lakes, California",earthquake,0.41,0.89,0.098,11,reviewed,nc,nc
2017-09-14T19:44:03.673Z,59.5576,-153.0345,91.9,1.9,ml,,,,0.33,ak,ak16861208,2017-09-19T23:33:37.965Z,"72km WSW of Anchor Point, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-09-14T19:43:34.800Z,37.4676666,-118.8103333,-0.6,1.98,md,20,147,0.1231,0.05,nc,nc72892316,2017-09-15T03:46:07.496Z,"24km SE of Mammoth Lakes, California",earthquake,0.38,7.16,0.18,17,automatic,nc,nc
2017-09-14T19:35:34.660Z,47.6576667,-122.2016667,24.36,1.61,ml,16,101,0.3267,0.27,uw,uw61307562,2017-09-15T20:22:05.640Z,"1km NE of Yarrow Point, Washington",earthquake,0.47,1.27,0.223,10,reviewed,uw,uw
2017-09-14T19:31:15.310Z,37.4121667,-121.8151667,-0.2,2.58,md,75,29,0.03743,0.11,nc,nc72892311,2017-09-15T16:54:51.667Z,"3km N of East Foothills, California",earthquake,0.09,0.22,0.152,68,reviewed,nc,nc
2017-09-14T19:25:24.064Z,52.4086,-162.9497,5,3.2,ml,,,,0.3,ak,ak16826593,2017-09-19T23:33:37.476Z,"269km SE of Akutan, Alaska",earthquake,,0,,,reviewed,ak,ak
2017-09-14T19:13:49.790Z,43.1721667,-78.8861667,4.49,1.13,ml,6,246,0.2067,0.12,ld,ld60143041,2017-09-15T15:42:38.660Z,"3km N of Sanborn, New York",earthquake,0.85,31.61,0.105,5,reviewed,ld,ld
2017-09-14T19:12:18.720Z,38.8424988,-122.8253326,1.44,0.9,md,15,74,0.008839,0.03,nc,nc72892301,2017-09-14T19:31:03.086Z,"9km WNW of Cobb, California",earthquake,0.26,0.42,0.12,5,automatic,nc,nc
2017-09-14T19:10:49.190Z,36.2853,-97.5193,5.18,3,mb_lg,,25,0.208,0.06,us,us2000amnb,2017-09-15T01:12:42.802Z,"20km W of Perry, Oklahoma",earthquake,0.8,4.6,0.052,95,reviewed,us,us
2017-09-14T19:08:33.834Z,61.6498,-151.0789,68.9,1.5,ml,,,,0.32,ak,ak16826590,2017-09-19T23:33:37.020Z,"56km W of Willow, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-09-14T19:06:18.344Z,53.1434,-166.7471,25.4,3,ml,,,,0.32,ak,ak16826581,2017-09-19T23:33:36.361Z,"82km S of Unalaska, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2017-09-14T18:58:12.270Z,60.0386,-152.9009,108.3,2.1,ml,,,,0.55,ak,ak16826576,2017-09-19T23:33:35.599Z,"50km S of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-09-14T18:56:26.570Z,37.598,-118.9348333,0.29,0.82,md,15,175,0.02096,0.05,nc,nc72892296,2017-09-14T21:12:03.388Z,"6km SSE of Mammoth Lakes, California",earthquake,0.5,0.54,0.344,14,reviewed,nc,nc
2017-09-14T18:47:27.890Z,38.8131676,-122.7408371,2.43,0.37,md,7,103,0.006404,0.02,nc,nc72892291,2017-09-14T19:09:04.035Z,"1km WSW of Cobb, California",earthquake,0.42,1.16,0.29,3,automatic,nc,nc
2017-09-14T18:44:00.813Z,60.0012,-139.4567,0,1.4,ml,,,,0.74,ak,ak16826575,2017-09-19T23:33:35.101Z,"52km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2017-09-14T18:28:45.343Z,60.5574,-141.2329,17.9,0.8,ml,,,,0.52,ak,ak16826570,2017-09-19T23:33:34.549Z,"85km NE of Cape Yakataga, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2017-09-14T18:28:19.255Z,60.5635,-141.2531,13.5,0.7,ml,,,,0.3,ak,ak16826569,2017-09-19T23:33:33.925Z,"85km NE of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-14T18:27:58.840Z,38.3793,-118.3104,4,0.7,ml,4,216.41,0.199,0.2226,nn,nn00605211,2017-09-14T20:45:05.456Z,"31km ESE of Hawthorne, Nevada",earthquake,,15.9,0,1,reviewed,nn,nn
2017-09-14T18:25:33.625Z,60.5671,-141.2439,11.9,1.5,ml,,,,0.63,ak,ak16826369,2017-09-19T23:33:33.388Z,"86km NE of Cape Yakataga, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-09-14T18:24:13.164Z,60.5666,-141.2344,13.6,2.1,ml,,,,0.78,ak,ak16826365,2017-09-19T23:33:32.770Z,"86km NE of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-14T18:21:46.580Z,37.6036667,-118.937,0.52,0.37,md,10,192,0.0192,0.03,nc,nc72892271,2017-09-14T20:45:05.041Z,"5km SSE of Mammoth Lakes, California",earthquake,0.88,0.52,0.309,9,reviewed,nc,nc
2017-09-14T18:21:05.164Z,59.9119,-139.6599,0,1.2,ml,,,,0.8,ak,ak16826364,2017-09-19T23:33:32.281Z,"40km N of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2017-09-14T18:18:56.790Z,35.0525,-118.3161667,-0.97,1.39,ml,9,126,0.06518,0.07,ci,ci37763023,2017-09-14T19:02:29.195Z,"13km W of Mojave, CA",quarry blast,0.37,31.61,0.088,4,reviewed,ci,ci
2017-09-14T18:14:19.730Z,45.6298333,-121.3855,-1.63,1.1,ml,5,314,0.1937,0.08,uw,uw61307532,2017-09-14T19:54:54.730Z,"11km W of Chenoweth, Oregon",explosion,1.57,31.61,0.059,3,reviewed,uw,uw
2017-09-14T18:08:16.280Z,37.5355,-118.8231667,0.22,0.96,md,12,239,0.05464,0.07,nc,nc72892266,2017-09-14T20:39:03.303Z,"18km SE of Mammoth Lakes, California",earthquake,1.16,31.61,0.102,10,reviewed,nc,nc
2017-09-14T17:56:23.250Z,38.8001671,-122.8081665,2.65,1.1,md,9,100,0.01272,0.01,nc,nc72892261,2017-09-14T21:11:02.384Z,"5km WNW of The Geysers, California",earthquake,0.54,0.73,0.21,3,automatic,nc,nc
2017-09-14T17:53:59.160Z,33.4943333,-116.4746667,14.34,0.56,ml,18,99,0.05014,0.16,ci,ci37763015,2017-09-14T19:13:50.032Z,"20km ESE of Anza, CA",earthquake,0.32,0.6,0.075,11,reviewed,ci,ci
2017-09-14T17:52:05.640Z,33.496,-116.4813333,14.4,0.93,ml,21,136,0.05392,0.11,ci,ci37763007,2017-09-14T18:59:20.933Z,"19km ESE of Anza, CA",earthquake,0.29,0.36,0.123,22,reviewed,ci,ci
2017-09-14T17:48:30.289Z,61.0558,-148.0556,10.6,1.2,ml,,,,0.46,ak,ak16826335,2017-09-19T23:33:31.810Z,"46km NE of Whittier, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-14T17:44:48.606Z,37.4212,-115.7367,7.4,0.5,ml,8,210.95,0.224,0.1801,nn,nn00605209,2017-09-14T20:41:55.543Z,"51km W of Alamo, Nevada",earthquake,,7.7,0.18,4,reviewed,nn,nn
2017-09-14T17:43:25.327Z,60.9198,-150.8642,10,1.6,ml,,,,0.48,ak,ak16826330,2017-09-19T23:33:31.186Z,"34km NE of Nikiski, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-09-14T17:41:28.670Z,18.6699,145.732,173.3,5.8,mww,,27,5.119,1.22,us,us2000amk5,2017-09-18T02:16:31.040Z,"12km SSE of Agrihan, Northern Mariana Islands",earthquake,8.2,5.3,0.068,21,reviewed,us,us
2017-09-14T17:32:17.330Z,37.4116667,-121.8135,-0.21,3.28,mw,164,29,0.03728,0.24,nc,nc72892241,2017-09-19T06:36:58.369Z,"3km N of East Foothills, California",earthquake,0.1,0.27,,4,reviewed,nc,nc
2017-09-14T17:28:26.220Z,42.5971,-111.434,8.27,2.9,ml,,52,0.017,0.25,us,us2000amw9,2017-09-14T22:20:56.040Z,"15km ESE of Soda Springs, Idaho",earthquake,1,9.2,0.05,52,reviewed,us,us
2017-09-14T17:28:05.790Z,33.4948333,-116.7953333,5.03,1.37,ml,52,34,0.08546,0.17,ci,ci37762975,2017-09-14T17:47:13.790Z,"9km NE of Aguanga, CA",earthquake,0.13,0.76,0.105,24,reviewed,ci,ci
2017-09-14T17:26:39.020Z,42.586,-111.4403,8.7,3.2,ml,,53,0.008,0.36,us,us2000amja,2017-09-15T15:46:11.340Z,"15km ESE of Soda Springs, Idaho",earthquake,2,6.9,0.034,113,reviewed,us,us
2017-09-14T17:17:29.050Z,47.5906667,-122.7753333,26.27,2.03,ml,16,56,0.04284,0.24,uw,uw61307502,2017-09-14T18:22:09.674Z,"5km W of Erlands Point-Kitsap Lake, Washington",earthquake,0.61,0.73,0.124,18,reviewed,uw,uw
2017-09-14T17:11:00.830Z,47.6328333,-120.3548333,5.99,0.48,md,5,194,0.03209,0.05,uw,uw61307497,2017-09-14T18:36:41.550Z,"11km WSW of Entiat, Washington",earthquake,1.3,0.55,0.046,3,reviewed,uw,uw
2017-09-14T17:08:05.650Z,15.7247,-94.3313,66.16,4.1,mb,,180,2.181,1.2,us,us2000amis,2017-09-14T20:55:20.040Z,"60km SW of Paredon, Mexico",earthquake,6.2,25.8,0.086,37,reviewed,us,us
2017-09-14T17:04:30.072Z,60.7702,-151.8183,77.9,2.2,ml,,,,0.57,ak,ak16826120,2017-09-19T23:33:30.589Z,"30km WNW of Nikiski, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-14T16:54:46.153Z,37.2088,-117.9114,8,0.6,ml,5,220,0.167,0.1275,nn,nn00605208,2017-09-14T20:32:32.009Z,"33km E of Big Pine, California",earthquake,,11.3,0.87,4,reviewed,nn,nn
2017-09-14T16:54:11.570Z,33.5266667,-116.5193333,13.26,0.85,ml,30,69,0.03226,0.12,ci,ci37762959,2017-09-14T17:10:33.523Z,"15km ESE of Anza, CA",earthquake,0.19,0.36,0.077,19,reviewed,ci,ci
2017-09-14T16:50:25.557Z,36.7634,-116.2674,8.8,0.2,ml,20,46.13,0.057,0.1343,nn,nn00605168,2017-09-14T17:21:16.478Z,"46km ESE of Beatty, Nevada",earthquake,,1.2,0.28,12,reviewed,nn,nn
2017-09-14T16:45:39.000Z,32.7967,-97.0236,6.19,2.5,mb_lg,,74,0.092,0.31,us,us2000amhu,2017-09-19T12:41:48.509Z,"6km NNW of Grand Prairie, Texas",earthquake,1.6,3,0.075,46,reviewed,us,us
2017-09-14T16:39:27.818Z,62.9816,-149.363,72.7,0.9,ml,,,,0.27,ak,ak16826113,2017-09-19T23:33:30.148Z,"50km SSW of Cantwell, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-09-14T16:25:59.037Z,37.2579,-117.8694,11.6,0.7,ml,8,108.29,0.137,0.1505,nn,nn00605207,2017-09-14T20:29:19.770Z,"38km ENE of Big Pine, California",earthquake,,4.1,0.12,4,reviewed,nn,nn
2017-09-14T16:25:15.455Z,53.3856,-165.9495,35,3.4,ml,,,,0.45,ak,ak16826109,2017-09-19T23:33:29.615Z,"66km SE of Unalaska, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-09-14T16:18:21.240Z,46.8651667,-112.5303333,12.06,0.85,ml,14,69,0.053,0.15,mb,mb80255349,2017-09-14T19:19:44.130Z,"15km SE of Lincoln, Montana",earthquake,0.37,0.82,0.293,4,reviewed,mb,mb
2017-09-14T16:07:30.720Z,18.0533,-67.1335,14,1.93,md,3,227,0.0526,0.12,pr,pr2017257003,2017-09-14T17:40:40.357Z,"3km SSE of Cabo Rojo, Puerto Rico",earthquake,1.68,1.29,0,3,reviewed,pr,pr
2017-09-14T16:04:19.280Z,46.8663333,-112.527,6.81,0.71,ml,10,93,0.051,0.25,mb,mb80255339,2017-09-14T17:28:51.830Z,"15km SE of Lincoln, Montana",earthquake,0.69,1.4,0.139,4,reviewed,mb,mb
2017-09-14T16:03:52.691Z,57.7367,-154.442,15.7,3,ml,,,,0.71,ak,ak16825909,2017-09-19T23:33:28.924Z,"25km NW of Larsen Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-14T15:58:46.740Z,52.5561,-168.4598,41.6,2.2,ml,,,,0.38,ak,ak16861191,2017-09-19T23:33:28.485Z,"50km SSE of Nikolski, Alaska",earthquake,,2.4,,,reviewed,ak,ak
2017-09-14T15:52:23.560Z,-6.0228,147.122,63.06,4.5,mb,,37,3.96,0.82,us,us2000amga,2017-09-15T13:45:06.040Z,"78km N of Lae, Papua New Guinea",earthquake,8.5,8.3,0.085,41,reviewed,us,us
2017-09-14T15:43:48.660Z,41.675,-111.6401667,10.23,1.46,ml,17,61,0.08825,0.11,uu,uu60245622,2017-09-14T20:50:30.310Z,"15km ESE of Providence, Utah",earthquake,0.36,0.82,0.271,4,reviewed,uu,uu
2017-09-14T15:37:51.570Z,36.0718333,-117.7005,0.62,1.53,ml,29,60,0.07014,0.13,ci,ci37762935,2017-09-14T17:05:22.140Z,"22km E of Coso Junction, CA",earthquake,0.14,0.23,0.107,19,reviewed,ci,ci
2017-09-14T15:35:59.391Z,58.804,-154.3367,116.8,1.9,ml,,,,0.35,ak,ak16861190,2017-09-19T23:33:27.966Z,"110km SSE of Old Iliamna, Alaska",earthquake,,1,,,reviewed,ak,ak
2017-09-14T15:35:57.540Z,33.9595,-116.6365,15.51,1.08,ml,29,67,0.07939,0.11,ci,ci37762927,2017-09-14T16:53:11.280Z,"10km NW of Garnet, CA",earthquake,0.18,0.54,0.207,20,reviewed,ci,ci
2017-09-14T15:33:50.650Z,33.9766667,-116.2735,6.19,0.92,ml,21,69,0.09764,0.09,ci,ci37762919,2017-09-14T16:48:05.608Z,"18km SSE of Joshua Tree, CA",earthquake,0.17,0.5,0.094,14,reviewed,ci,ci
2017-09-14T15:28:05.768Z,61.3116,-152.5012,5.2,1.4,ml,,,,0.22,ak,ak16825908,2017-09-19T23:33:27.512Z,"93km N of Redoubt Volcano, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-14T15:27:39.030Z,37.604,-118.959,1.1,-0.02,md,9,190,0.01311,0.02,nc,nc72892221,2017-09-14T20:23:01.371Z,"5km SSE of Mammoth Lakes, California",earthquake,1.24,0.44,0.091,7,reviewed,nc,nc
2017-09-14T15:14:48.490Z,37.596,-118.9216667,-0.12,0.41,md,10,186,0.01686,0.03,nc,nc72892216,2017-09-14T20:50:02.339Z,"7km SE of Mammoth Lakes, California",earthquake,0.71,0.3,0.278,9,reviewed,nc,nc
2017-09-14T15:13:18.090Z,61.9767,-148.7836,9.6,0.8,ml,,,,0.74,ak,ak16825724,2017-09-19T23:33:27.059Z,"20km N of Sutton-Alpine, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-14T14:57:39.430Z,37.6095,-118.8323333,3.2,0.72,md,16,161,0.01961,0.05,nc,nc72892211,2017-09-14T20:38:03.299Z,"13km ESE of Mammoth Lakes, California",earthquake,0.36,0.41,0.144,12,reviewed,nc,nc
2017-09-14T14:53:33.606Z,63.4615,-148.8909,11.4,0.6,ml,,,,0.36,ak,ak16825723,2017-09-19T23:33:26.618Z,"8km NNE of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-14T14:46:52.350Z,37.6013333,-118.959,1.04,0.42,md,11,192,0.01577,0.02,nc,nc72892206,2017-09-14T19:44:03.125Z,"5km SSE of Mammoth Lakes, California",earthquake,0.83,0.39,0.276,9,reviewed,nc,nc
2017-09-14T14:38:42.982Z,53.4858,-164.5185,2.7,2.1,ml,,,,0.51,ak,ak16825714,2017-09-19T23:33:26.118Z,"109km SE of Akutan, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-09-14T14:35:24.210Z,46.8718333,-112.5453333,12.32,0.63,ml,11,90,0.053,0.1,mb,mb80255334,2017-09-14T17:37:31.670Z,"13km SE of Lincoln, Montana",earthquake,0.45,0.67,0.052,3,reviewed,mb,mb
2017-09-14T14:35:03.490Z,37.473,-118.8115,1.65,2.8,md,30,119,0.1177,0.05,nc,nc72892201,2017-09-15T06:06:04.446Z,"24km SE of Mammoth Lakes, California",earthquake,0.26,1.57,0.186,30,reviewed,nc,nc
2017-09-14T14:34:24.156Z,59.9299,-153.3242,129.9,2.5,ml,,,,0.56,ak,ak16825708,2017-09-19T23:33:25.342Z,"69km SSW of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-09-14T14:33:43.950Z,15.4623,-94.8439,51.01,4.3,mb,,150,2.729,1.27,us,us2000amdz,2017-09-14T17:17:19.040Z,"83km SSE of San Mateo del Mar, Mexico",earthquake,7.8,6.6,0.048,123,reviewed,us,us
2017-09-14T14:19:07.570Z,37.2031667,-97.8881667,5.99,2.12,ml,14,69,0.05059,0.03,ismpkansas,ismpkansas70235213,2017-09-15T01:42:03.020Z,"13km ENE of Anthony, Kansas",earthquake,0.16,0.55,0.146,16,reviewed,ismp,ismp
2017-09-14T14:13:56.381Z,63.8584,-148.6928,11.4,1,ml,,,,0.46,ak,ak16825704,2017-09-19T23:33:24.851Z,"13km E of Healy, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2017-09-14T14:12:56.370Z,33.465,-116.4481667,11.86,1.82,ml,77,39,0.0612,0.18,ci,ci37762895,2017-09-14T17:09:47.050Z,"23km ESE of Anza, CA",earthquake,0.14,0.33,0.148,59,reviewed,ci,ci
2017-09-14T14:11:29.770Z,46.8703333,-112.5348333,11.87,1.87,ml,17,74,0.05,0.21,mb,mb80255329,2017-09-14T16:59:48.630Z,"14km SE of Lincoln, Montana",earthquake,0.53,0.61,0.24,4,reviewed,mb,mb
2017-09-14T14:08:55.658Z,63.3123,-149.0264,12,0.5,ml,,,,0.43,ak,ak16825699,2017-09-19T23:33:24.419Z,"9km SSW of Cantwell, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2017-09-14T14:05:44.345Z,59.9879,-139.464,0,1.8,ml,,,,0.85,ak,ak16825519,2017-09-19T23:33:23.945Z,"51km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2017-09-14T14:04:00.240Z,42.6047,-111.4117,6.9,2.4,ml,,41,0.035,0.2,us,us2000amcx,2017-09-16T15:03:02.040Z,"16km ESE of Soda Springs, Idaho",earthquake,0.9,1.4,0.051,50,reviewed,us,us
2017-09-14T14:03:52.820Z,44.7885,-111.4023333,10.05,0,md,5,125,0.047,0.07,mb,mb80255319,2017-09-14T17:04:24.730Z,"27km WNW of West Yellowstone, Montana",earthquake,0.96,1.68,0.219,2,reviewed,mb,mb
2017-09-14T13:54:52.070Z,17.9023,-68.3985,89,3.32,md,10,331,1.0381,0.25,pr,pr2017257002,2017-09-14T15:22:00.040Z,"48km SSE of Boca de Yuma, Dominican Republic",earthquake,2.9,3.33,0.21,2,reviewed,pr,pr
2017-09-14T13:54:22.999Z,62.4486,-149.9693,16.6,0.9,ml,,,,0.68,ak,ak16825516,2017-09-19T23:33:23.479Z,"15km NNE of Talkeetna, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-14T13:51:39.289Z,53.5505,-164.7867,48.9,2,ml,,,,0.31,ak,ak16861180,2017-09-19T23:33:22.975Z,"91km SE of Akutan, Alaska",earthquake,,11.5,,,reviewed,ak,ak
2017-09-14T13:37:55.240Z,63.2529,-149.0022,90.9,0.8,ml,,,,0.49,ak,ak16825509,2017-09-19T23:33:22.500Z,"15km S of Cantwell, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-09-14T13:27:15.950Z,38.8383331,-122.7856674,0.97,0.56,md,10,119,0.003653,0.02,nc,nc72892191,2017-09-14T15:25:02.823Z,"5km WNW of Cobb, California",earthquake,0.39,0.53,0.2,3,automatic,nc,nc
2017-09-14T13:17:10.289Z,36.6556,-116.2247,0.6,-0.2,ml,5,195.38,0.05,0.1165,nn,nn00605156,2017-09-15T02:36:27.253Z,"54km NNW of Pahrump, Nevada",earthquake,,17,0.11,2,reviewed,nn,nn
2017-09-14T13:12:26.079Z,59.8274,-136.8201,15.3,1.1,ml,,,,0.35,ak,ak16861178,2017-09-19T23:33:22.011Z,"94km WNW of Skagway, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-09-14T13:09:02.400Z,37.6038333,-118.8336667,3.53,0.97,md,22,128,0.01425,0.07,nc,nc72892181,2017-09-14T18:00:03.835Z,"13km ESE of Mammoth Lakes, California",earthquake,0.31,0.32,0.139,17,reviewed,nc,nc
2017-09-14T13:08:04.720Z,38.4065,-118.9328,6.7,1.1,ml,4,169.36,0.37,0.0429,nn,nn00605167,2017-09-15T02:36:32.290Z,"29km WSW of Hawthorne, Nevada",earthquake,,19.1,0,1,reviewed,nn,nn
2017-09-14T13:06:17.057Z,60.0065,-139.5142,0,1.8,ml,,,,0.6,ak,ak16825327,2017-09-19T23:33:21.470Z,"52km NNE of Yakutat, Alaska",ice quake,,0,,,reviewed,ak,ak
2017-09-14T12:58:15.767Z,61.1655,-140.0247,6,1.1,ml,,,,0.31,ak,ak16825325,2017-09-19T23:33:20.999Z,"143km WNW of Haines Junction, Canada",earthquake,,0.4,,,reviewed,ak,ak
2017-09-14T12:55:27.514Z,61.1407,-140.0737,3.8,1.3,ml,,,,0.31,ak,ak16825323,2017-09-19T23:33:20.482Z,"145km WNW of Haines Junction, Canada",earthquake,,0.4,,,reviewed,ak,ak
2017-09-14T12:52:59.230Z,42.5276,-111.4339,8.74,2.8,ml,,45,0.059,0.21,us,us2000ambm,2017-09-15T16:39:43.880Z,"19km SE of Soda Springs, Idaho",earthquake,1.3,2.2,0.034,112,reviewed,us,us
2017-09-14T12:51:25.717Z,40.2847,-120.8481,9.6,0.9,ml,8,170.59,0.356,0.1438,nn,nn00605169,2017-09-15T02:36:48.888Z,"13km E of Westwood, California",earthquake,,21.2,0.01,2,reviewed,nn,nn
2017-09-14T12:51:11.120Z,36.0158333,-117.7908333,1.56,0.78,ml,11,68,0.02275,0.07,ci,ci37762887,2017-09-14T16:53:01.430Z,"14km NE of Little Lake, CA",earthquake,0.13,0.14,0.208,4,reviewed,ci,ci
2017-09-14T12:43:28.100Z,37.4861667,-118.8295,1.89,1.12,md,13,246,0.1037,0.11,nc,nc72892176,2017-09-14T20:45:04.324Z,"21km SE of Mammoth Lakes, California",earthquake,0.75,3.21,0.175,10,reviewed,nc,nc
2017-09-14T12:41:45.675Z,37.4334,-115.7568,7.1,0.4,ml,10,118.71,0.341,0.1823,nn,nn00605170,2017-09-15T02:36:50.745Z,"52km W of Alamo, Nevada",earthquake,,7,0.97,6,reviewed,nn,nn
2017-09-14T12:40:03.433Z,60.1324,-141.3837,0,0.9,ml,,,,0.9,ak,ak16825321,2017-09-19T23:33:20.011Z,"58km E of Cape Yakataga, Alaska",ice quake,,0,,,reviewed,ak,ak
2017-09-14T12:38:21.257Z,36.7645,-116.2671,8.7,-0.3,ml,18,57.25,0.057,0.1332,nn,nn00605164,2017-09-15T02:36:29.768Z,"46km ESE of Beatty, Nevada",earthquake,,1.5,0.18,10,reviewed,nn,nn
2017-09-14T12:29:58.060Z,60.3804,-141.8815,5.9,0.6,ml,,,,0.46,ak,ak16825313,2017-09-19T23:33:19.525Z,"46km NE of Cape Yakataga, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-09-14T12:28:35.017Z,58.6121,-155.1037,140.4,2.8,ml,,,,0.55,ak,ak16825308,2017-09-19T23:33:18.837Z,"90km E of King Salmon, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2017-09-14T12:26:54.690Z,37.47,-118.811,1.05,1.95,md,26,133,0.1207,0.04,nc,nc72892171,2017-09-15T02:01:03.999Z,"24km SE of Mammoth Lakes, California",earthquake,0.27,1.73,0.365,23,reviewed,nc,nc
2017-09-14T12:25:03.440Z,34.2691667,-117.03,1.91,2.48,ml,81,20,0.09074,0.14,ci,ci37762879,2017-09-14T18:12:34.014Z,"10km NE of Running Springs, CA",earthquake,0.14,0.48,0.165,131,reviewed,ci,ci
2017-09-14T12:20:11.374Z,63.4754,-151.4385,5.5,0.8,ml,,,,0.53,ak,ak16825306,2017-09-19T23:33:18.407Z,"124km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-09-14T12:17:08.790Z,37.5756667,-118.8486667,2.74,0.51,md,10,298,0.04471,0.03,nc,nc72892161,2017-09-14T17:47:02.356Z,"13km SE of Mammoth Lakes, California",earthquake,2.44,1.48,0.112,8,reviewed,nc,nc
2017-09-14T12:12:34.930Z,20.1351662,-155.8014984,20.69,1.74,ml,25,146,0.02472,0.31,hv,hv61907846,2017-09-14T12:18:17.020Z,"10km S of Kapaau, Hawaii",earthquake,0.94,1.4,0.55,3,automatic,hv,hv
2017-09-14T12:03:20.450Z,53.4145,-165.6941,21.6,1.8,ml,,,,0.25,ak,ak16825129,2017-09-19T23:33:17.903Z,"75km SE of Unalaska, Alaska",earthquake,,1.3,,,reviewed,ak,ak
